START_DATE*,END_DATE*,Year,Month,Date,CATEGORY*,START*,Week_day,Hour,STOP*,MILES*,PURPOSE*,len_Miles
2016-09-19 06:18:00,2016-09-19 06:49:00,2016,9,2016-09-19,Business,R?walpindi,Monday,6,Unknown Location,18.2,NA,Normal
2016-09-19 14:40:00,2016-09-19 14:56:00,2016,9,2016-09-19,Business,Unknown Location,Monday,14,Islamabad,10.5,NA,Normal
2016-09-19 16:23:00,2016-09-19 16:31:00,2016,9,2016-09-19,Business,Islamabad,Monday,16,Unknown Location,5.7,NA,Normal
2016-09-19 17:36:00,2016-09-19 18:20:00,2016,9,2016-09-19,Business,Unknown Location,Monday,17,Unknown Location,18.0,NA,Normal
2016-09-19 19:10:00,2016-09-19 19:49:00,2016,9,2016-09-19,Business,Unknown Location,Monday,19,Islamabad,18.3,NA,Normal
2016-09-20 11:29:00,2016-09-20 11:48:00,2016,9,2016-09-20,Business,Islamabad,Tuesday,11,Unknown Location,16.5,NA,Normal
2016-09-20 20:47:00,2016-09-20 22:47:00,2016,9,2016-09-20,Business,Unknown Location,Tuesday,20,R?walpindi,9.6,NA,Normal
2016-09-23 13:15:00,2016-09-23 13:40:00,2016,9,2016-09-23,Business,Karachi,Friday,13,Karachi,2.9,NA,Small
2016-09-24 14:34:00,2016-09-24 15:15:00,2016,9,2016-09-24,Business,Karachi,Saturday,14,Unknown Location,8.2,NA,Normal
2016-09-24 20:29:00,2016-09-24 20:33:00,2016,9,2016-09-24,Business,Unknown Location,Saturday,20,Unknown Location,2.4,NA,Small
2016-09-27 08:33:00,2016-09-27 08:35:00,2016,9,2016-09-27,Business,Unknown Location,Tuesday,8,Unknown Location,5.8,NA,Normal
2016-09-27 13:21:00,2016-09-27 14:43:00,2016,9,2016-09-27,Business,Lahore,Tuesday,13,Lahore,9.8,NA,Normal
2016-09-27 19:14:00,2016-09-27 20:34:00,2016,9,2016-09-27,Business,Lahore,Tuesday,19,Unknown Location,7.3,NA,Normal
2016-09-27 21:01:00,2016-09-28 02:37:00,2016,9,2016-09-27,Business,Unknown Location,Tuesday,21,Unknown Location,195.6,NA,Long
2016-09-28 17:21:00,2016-09-28 19:36:00,2016,9,2016-09-28,Business,Islamabad,Wednesday,17,Unknown Location,20.5,NA,Long
2016-09-29 16:13:00,2016-09-29 18:47:00,2016,9,2016-09-29,Business,Unknown Location,Thursday,16,Islamabad,12.6,NA,Normal
2016-09-30 17:39:00,2016-09-30 20:20:00,2016,9,2016-09-30,Business,Islamabad,Friday,17,Islamabad,37.7,NA,Long
2016-09-30 20:59:00,2016-09-30 22:34:00,2016,9,2016-09-30,Business,Islamabad,Friday,20,Unknown Location,16.7,NA,Normal
2016-10-03 17:09:00,2016-10-03 17:12:00,2016,10,2016-10-03,Business,Unknown Location,Monday,17,Islamabad,10.5,NA,Normal
2016-10-03 18:17:00,2016-10-03 18:34:00,2016,10,2016-10-03,Business,Islamabad,Monday,18,Islamabad,2.8,NA,Small
2016-10-03 18:51:00,2016-10-03 19:01:00,2016,10,2016-10-03,Business,Islamabad,Monday,18,Islamabad,1.6,NA,Small
2016-10-03 22:04:00,2016-10-03 22:33:00,2016,10,2016-10-03,Business,Islamabad,Monday,22,Unknown Location,12.7,NA,Normal
2016-10-04 09:50:00,2016-10-04 10:52:00,2016,10,2016-10-04,Business,Unknown Location,Tuesday,9,Unknown Location,28.6,NA,Long
2016-10-04 12:17:00,2016-10-04 12:18:00,2016,10,2016-10-04,Business,Unknown Location,Tuesday,12,Unknown Location,15.1,NA,Normal
2016-10-06 08:49:00,2016-10-06 11:36:00,2016,10,2016-10-06,Business,Unknown Location,Thursday,8,R?walpindi,17.9,NA,Normal
2016-10-06 17:23:00,2016-10-06 17:40:00,2016,10,2016-10-06,Business,R?walpindi,Thursday,17,Unknown Location,112.6,NA,Long
2016-10-06 18:37:00,2016-10-06 18:39:00,2016,10,2016-10-06,Business,Unknown Location,Thursday,18,Unknown Location,18.4,NA,Normal
2016-10-06 19:46:00,2016-10-06 20:26:00,2016,10,2016-10-06,Business,Unknown Location,Thursday,19,Unknown Location,13.8,NA,Normal
2016-10-07 10:56:00,2016-10-07 10:59:00,2016,10,2016-10-07,Business,Unknown Location,Friday,10,Lahore,33.2,NA,Long
2016-10-07 11:27:00,2016-10-07 11:50:00,2016,10,2016-10-07,Business,Lahore,Friday,11,Lahore,2.6,NA,Small
2016-10-07 13:52:00,2016-10-07 14:08:00,2016,10,2016-10-07,Business,Lahore,Friday,13,Unknown Location,5.8,NA,Normal
2016-10-07 14:29:00,2016-10-07 15:11:00,2016,10,2016-10-07,Business,Unknown Location,Friday,14,Lahore,8.3,NA,Normal
2016-10-07 15:47:00,2016-10-07 16:02:00,2016,10,2016-10-07,Business,Lahore,Friday,15,Lahore,2.4,NA,Small
2016-10-07 18:08:00,2016-10-07 18:27:00,2016,10,2016-10-07,Business,Lahore,Friday,18,Lahore,3.1,NA,Small
2016-10-07 18:33:00,2016-10-07 19:01:00,2016,10,2016-10-07,Business,Lahore,Friday,18,Lahore,6.1,NA,Normal
2016-10-08 15:03:00,2016-10-08 15:03:00,2016,10,2016-10-08,Business,Karachi,Saturday,15,Karachi,3.6,NA,Small
2016-10-08 18:15:00,2016-10-08 18:18:00,2016,10,2016-10-08,Business,Karachi,Saturday,18,Unknown Location,8.0,NA,Normal
2016-10-09 14:04:00,2016-10-09 14:23:00,2016,10,2016-10-09,Business,Unknown Location,Sunday,14,Unknown Location,7.7,Temporary Site,Normal
2016-10-10 17:22:00,2016-10-10 17:28:00,2016,10,2016-10-10,Business,Islamabad,Monday,17,Islamabad,1.7,NA,Small
2016-10-10 17:33:00,2016-10-10 18:13:00,2016,10,2016-10-10,Business,Islamabad,Monday,17,Unknown Location,9.5,NA,Normal
2016-10-11 01:27:00,2016-10-11 02:08:00,2016,10,2016-10-11,Business,Unknown Location,Tuesday,1,R?walpindi,17.1,Meeting,Normal
2016-10-12 19:18:00,2016-10-12 19:21:00,2016,10,2016-10-12,Business,R?walpindi,Wednesday,19,Unknown Location,18.4,NA,Normal
2016-10-13 11:20:00,2016-10-13 11:58:00,2016,10,2016-10-13,Business,Unknown Location,Thursday,11,Islamabad,9.8,NA,Normal
2016-10-13 12:08:00,2016-10-13 12:14:00,2016,10,2016-10-13,Business,Islamabad,Thursday,12,Islamabad,1.0,NA,Small
2016-10-13 13:02:00,2016-10-13 13:02:00,2016,10,2016-10-13,Business,Islamabad,Thursday,13,Islamabad,0.7,NA,Small
2016-10-13 13:37:00,2016-10-13 13:46:00,2016,10,2016-10-13,Business,Islamabad,Thursday,13,Islamabad,2.3,NA,Small
2016-10-13 16:08:00,2016-10-13 16:53:00,2016,10,2016-10-13,Business,Islamabad,Thursday,16,Unknown Location,10.9,NA,Normal
2016-10-14 08:50:00,2016-10-14 09:44:00,2016,10,2016-10-14,Business,Unknown Location,Friday,8,R?walpindi,12.7,NA,Normal
2016-10-14 10:16:00,2016-10-14 10:52:00,2016,10,2016-10-14,Business,R?walpindi,Friday,10,Unknown Location,12.4,NA,Normal
2016-10-14 15:56:00,2016-10-14 16:20:00,2016,10,2016-10-14,Business,Unknown Location,Friday,15,Unknown Location,3.8,NA,Small
2016-10-14 23:54:00,2016-10-15 02:06:00,2016,10,2016-10-14,Business,Unknown Location,Friday,23,R?walpindi,17.0,Meeting,Normal
2016-10-15 22:28:00,2016-10-15 22:48:00,2016,10,2016-10-15,Business,Morrisville,Saturday,22,Morrisville,6.2,NA,Normal
2016-10-16 00:01:00,2016-10-16 00:14:00,2016,10,2016-10-16,Business,Morrisville,Sunday,0,Cary,3.1,NA,Small
2016-10-16 12:52:00,2016-10-16 13:11:00,2016,10,2016-10-16,Business,Cary,Sunday,12,Durham,10.5,Meeting,Normal
